u:\PHYS 402\Lab 4 (D2)\SemiPlanerun4_04mmslitwidth_logcurrent.txt

DAQ PROGRAM: DIFFN4.prj 

Current Date: 
10-13-2020
Current Time: 
12:12:23
Total Number of Data Points:     
3000
Number of Samples per Point:    
30000
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
0.001
 Start Date:  10-13-2020
 Start Time:  11:43:30

Xpos 	Iobs 	Vobs 	Robs 
       1.744775	      32.699162	      -0.065398	      -0.067051
       1.745775	      32.556082	      -0.065112	      -0.066765
       1.746775	      32.482425	      -0.064965	      -0.066618
       1.747775	      32.280078	       -0.06456	      -0.066213
       1.748775	      32.185257	      -0.064371	      -0.066023
        1.74975	      32.179796	       -0.06436	      -0.066012
       1.750775	      32.029317	      -0.064059	      -0.065711
        1.75175	      31.893089	      -0.063786	      -0.065439
       1.752775	      31.919462	      -0.063839	      -0.065492
        1.75375	        31.8671	      -0.063734	      -0.065387
        1.75475	      31.859849	       -0.06372	      -0.065373
       1.755775	      31.820939	      -0.063642	      -0.065295
        1.75675	      31.693217	      -0.063386	      -0.065039
        1.75775	      31.728567	      -0.063457	       -0.06511
        1.75875	      31.655272	      -0.063311	      -0.064963
        1.75975	       31.74858	      -0.063497	       -0.06515
        1.76075	      31.740973	      -0.063482	      -0.065135
        1.76175	      31.802897	      -0.063606	      -0.065259
        1.76275	       31.89757	      -0.063795	      -0.065448
       1.763775	      31.967381	      -0.063935	      -0.065588
       1.764775	       32.13628	      -0.064273	      -0.065925
       1.765775	      32.174253	      -0.064349	      -0.066001
       1.766775	      32.371661	      -0.064743	      -0.066396
       1.767775	      32.463644	      -0.064927	       -0.06658
       1.768775	      32.629224	      -0.065258	      -0.066911
       1.769775	       32.73748	      -0.065475	      -0.067128
       1.770775	      32.983021	      -0.065966	      -0.067619
       1.771775	      33.150534	      -0.066301	      -0.067954
       1.772775	      33.183451	      -0.066367	       -0.06802
       1.773775	      33.391764	      -0.066784	      -0.068436
       1.774775	      33.644184	      -0.067288	      -0.068941
       1.775775	      33.893274	      -0.067787	      -0.069439
       1.776775	      34.110974	      -0.068222	      -0.069875
       1.777775	      34.331117	      -0.068662	      -0.070315
       1.778775	      34.436969	      -0.068874	      -0.070527
       1.779775	       34.73033	      -0.069461	      -0.071113
       1.780775	      35.046762	      -0.070094	      -0.071746
       1.781775	      35.330139	       -0.07066	      -0.072313
       1.782775	       35.46624	      -0.070932	      -0.072585
       1.783775	      35.710039	       -0.07142	      -0.073073
       1.784775	      35.993033	      -0.071986	      -0.073639
       1.785775	      36.162452	      -0.072325	      -0.073978
       1.786775	      36.398249	      -0.072796	      -0.074449
       1.787775	      36.716219	      -0.073432	      -0.075085
       1.788775	      36.944671	      -0.073889	      -0.075542
       1.789775	      37.191488	      -0.074383	      -0.076036
       1.790775	      37.457727	      -0.074915	      -0.076568
       1.791775	      37.548527	      -0.075097	       -0.07675
        1.79275	      37.719031	      -0.075438	      -0.077091
       1.793775	       37.97586	      -0.075952	      -0.077605
       1.794775	      38.164981	       -0.07633	      -0.077983
       1.795775	      38.244613	      -0.076489	      -0.078142
       1.796775	      38.393542	      -0.076787	       -0.07844
       1.797775	      38.488029	      -0.076976	      -0.078629
       1.798775	      38.732764	      -0.077466	      -0.079118
        1.79975	      38.870832	      -0.077742	      -0.079394
       1.800775	      38.860031	       -0.07772	      -0.079373
       1.801775	      38.909413	      -0.077819	      -0.079472
       1.802775	       39.09752	      -0.078195	      -0.079848
        1.80375	      39.015977	      -0.078032	      -0.079685
       1.804775	      39.115562	      -0.078231	      -0.079884
        1.80575	      39.093752	      -0.078188	       -0.07984
        1.80675	      39.078394	      -0.078157	       -0.07981
        1.80775	      39.156466	      -0.078313	      -0.079966
        1.80875	       39.02508	       -0.07805	      -0.079703
       1.809775	      39.133149	      -0.078266	      -0.079919
        1.81075	      38.983338	      -0.077967	      -0.079619
       1.811775	      38.844624	      -0.077689	      -0.079342
        1.81275	      38.936147	      -0.077872	      -0.079525
        1.81375	      38.704025	      -0.077408	      -0.079061
       1.814775	      38.600195	        -0.0772	      -0.078853
       1.815775	      38.549455	      -0.077099	      -0.078752
       1.816775	      38.360849	      -0.076722	      -0.078375
       1.817775	      38.217769	      -0.076436	      -0.078088
       1.818775	      38.182091	      -0.076364	      -0.078017
       1.819775	      37.983068	      -0.075966	      -0.077619
       1.820775	      37.906415	      -0.075813	      -0.077466
       1.821775	      37.656329	      -0.075313	      -0.076965
       1.822775	       37.59493	       -0.07519	      -0.076843
       1.823775	      37.436717	      -0.074873	      -0.076526
       1.824775	      37.119453	      -0.074239	      -0.075892
       1.825775	      36.929259	      -0.073859	      -0.075511
       1.826775	      36.765196	       -0.07353	      -0.075183
       1.827775	      36.661541	      -0.073323	      -0.074976
       1.828775	      36.489235	      -0.072978	      -0.074631
       1.829775	       36.25799	      -0.072516	      -0.074169
       1.830775	       36.09252	      -0.072185	      -0.073838
       1.831775	      35.905535	      -0.071811	      -0.073464
       1.832775	      35.783915	      -0.071568	      -0.073221
       1.833775	      35.717587	      -0.071435	      -0.073088
       1.834775	      35.483647	      -0.070967	       -0.07262
       1.835775	       35.35983	       -0.07072	      -0.072372
       1.836775	      35.368731	      -0.070737	       -0.07239
       1.837775	      35.199826	        -0.0704	      -0.072052
       1.838775	      35.159706	      -0.070319	      -0.071972
       1.839775	      35.034811	       -0.07007	      -0.071722
       1.840775	      34.955732	      -0.069911	      -0.071564
       1.841775	      34.968088	      -0.069936	      -0.071589
       1.842775	      34.841007	      -0.069682	      -0.071335
       1.843775	      34.755805	      -0.069512	      -0.071164
       1.844775	      34.658804	      -0.069318	       -0.07097
       1.845775	      34.596858	      -0.069194	      -0.070847
       1.846775	      34.742462	      -0.069485	      -0.071138
       1.847775	      34.699713	      -0.069399	      -0.071052
        1.84875	      34.693414	      -0.069387	       -0.07104
        1.84975	      34.747353	      -0.069495	      -0.071148
        1.85075	      34.863485	      -0.069727	       -0.07138
        1.85175	      34.899273	      -0.069799	      -0.071451
        1.85275	      35.008959	      -0.070018	      -0.071671
        1.85375	      35.139309	      -0.070279	      -0.071931
        1.85475	      35.203501	      -0.070407	       -0.07206
        1.85575	      35.350612	      -0.070701	      -0.072354
        1.85675	      35.669109	      -0.071338	      -0.072991
        1.85775	      35.646329	      -0.071293	      -0.072945
        1.85875	      35.940343	      -0.071881	      -0.073533
        1.85975	      36.147949	      -0.072296	      -0.073949
        1.86075	      36.247468	      -0.072495	      -0.074148
        1.86175	      36.531453	      -0.073063	      -0.074716
        1.86275	       36.70171	      -0.073403	      -0.075056
        1.86375	      37.008513	      -0.074017	       -0.07567
       1.864775	      37.379656	      -0.074759	      -0.076412
        1.86575	      37.452381	      -0.074905	      -0.076558
       1.866775	      37.750842	      -0.075502	      -0.077154
       1.867775	      38.125403	      -0.076251	      -0.077904
       1.868775	      38.311494	      -0.076623	      -0.078276
       1.869775	      38.620641	      -0.077241	      -0.078894
       1.870775	      38.887724	      -0.077775	      -0.079428
       1.871775	      39.120919	      -0.078242	      -0.079895
       1.872775	      39.455507	      -0.078911	      -0.080564
       1.873775	      39.698676	      -0.079397	       -0.08105
       1.874775	      39.982984	      -0.079966	      -0.081619
       1.875775	      40.279008	      -0.080558	      -0.082211
       1.876775	      40.643255	      -0.081287	      -0.082939
       1.877775	      41.016199	      -0.082032	      -0.083685
       1.878775	      41.223827	      -0.082448	        -0.0841
       1.879775	      41.454601	      -0.082909	      -0.084562
       1.880775	      41.842723	      -0.083685	      -0.085338
       1.881775	      42.111668	      -0.084223	      -0.085876
       1.882775	      42.369696	      -0.084739	      -0.086392
       1.883775	      42.580052	       -0.08516	      -0.086813
       1.884775	      42.909125	      -0.085818	      -0.087471
       1.885775	       43.08056	      -0.086161	      -0.087814
       1.886775	      43.321434	      -0.086643	      -0.088296
       1.887775	      43.485956	      -0.086972	      -0.088625
       1.888775	      43.748772	      -0.087498	       -0.08915
       1.889775	      43.843669	      -0.087687	       -0.08934
       1.890775	      44.074728	      -0.088149	      -0.089802
       1.891775	      44.365685	      -0.088731	      -0.090384
       1.892775	      44.359661	      -0.088719	      -0.090372
       1.893775	      44.557775	      -0.089116	      -0.090768
       1.894775	      44.621868	      -0.089244	      -0.090897
       1.895775	      44.682424	      -0.089365	      -0.091018
       1.896775	      44.931185	      -0.089862	      -0.091515
        1.89775	      44.817841	      -0.089636	      -0.091288
        1.89875	      44.825898	      -0.089652	      -0.091305
        1.89975	      44.957415	      -0.089915	      -0.091568
        1.90075	       44.93859	      -0.089877	       -0.09153
        1.90175	      44.931656	      -0.089863	      -0.091516
        1.90275	      44.867245	      -0.089734	      -0.091387
        1.90375	      44.886289	      -0.089773	      -0.091425
        1.90475	      44.799525	      -0.089599	      -0.091252
        1.90575	      44.825103	       -0.08965	      -0.091303
        1.90675	      44.871615	      -0.089743	      -0.091396
        1.90775	      44.666863	      -0.089334	      -0.090987
        1.90875	      44.561833	      -0.089124	      -0.090776
        1.90975	      44.390535	      -0.088781	      -0.090434
        1.91075	      44.186248	      -0.088372	      -0.090025
        1.91175	      44.074646	      -0.088149	      -0.089802
        1.91275	      43.960902	      -0.087922	      -0.089575
       1.913775	      43.725927	      -0.087452	      -0.089105
       1.914775	       43.45822	      -0.086916	      -0.088569
       1.915775	      43.278334	      -0.086557	      -0.088209
       1.916775	      43.096241	      -0.086192	      -0.087845
       1.917775	      42.890836	      -0.085782	      -0.087434
       1.918775	      42.769611	      -0.085539	      -0.087192
       1.919775	      42.469901	       -0.08494	      -0.086593
       1.920775	      42.213066	      -0.084426	      -0.086079
       1.921775	      41.964442	      -0.083929	      -0.085582
       1.922775	      41.717214	      -0.083434	      -0.085087
       1.923775	      41.504789	       -0.08301	      -0.084662
       1.924775	      41.152126	      -0.082304	      -0.083957
       1.925775	       41.00415	      -0.082008	      -0.083661
       1.926775	      40.757097	      -0.081514	      -0.083167
       1.927775	      40.566887	      -0.081134	      -0.082787
       1.928775	      40.318125	      -0.080636	      -0.082289
       1.929775	      40.089728	      -0.080179	      -0.081832
       1.930775	      39.811451	      -0.079623	      -0.081276
       1.931775	      39.639391	      -0.079279	      -0.080932
       1.932775	      39.360922	      -0.078722	      -0.080375
       1.933775	      39.118164	      -0.078236	      -0.079889
       1.934775	      38.965839	      -0.077932	      -0.079584
       1.935775	      38.617448	      -0.077235	      -0.078888
       1.936775	      38.459777	       -0.07692	      -0.078572
       1.937775	      38.352737	      -0.076705	      -0.078358
       1.938775	      38.114848	       -0.07623	      -0.077883
       1.939775	      37.928072	      -0.075856	      -0.077509
       1.940775	      37.864816	       -0.07573	      -0.077382
       1.941775	      37.639437	      -0.075279	      -0.076932
       1.942775	      37.524061	      -0.075048	      -0.076701
       1.943775	      37.455657	      -0.074911	      -0.076564
       1.944775	      37.267456	      -0.074535	      -0.076188
       1.945775	      37.202273	      -0.074405	      -0.076057
       1.946775	       37.13761	      -0.074275	      -0.075928
        1.94775	      37.050287	      -0.074101	      -0.075753
       1.948775	      37.028921	      -0.074058	      -0.075711
        1.94975	      37.033982	      -0.074068	      -0.075721
        1.95075	      37.029753	       -0.07406	      -0.075712
        1.95175	      36.931795	      -0.073864	      -0.075516
        1.95275	      36.985323	      -0.073971	      -0.075623
        1.95375	      37.107803	      -0.074216	      -0.075868
        1.95475	      37.034086	      -0.074068	      -0.075721
        1.95575	      37.157157	      -0.074314	      -0.075967
        1.95675	      37.334064	      -0.074668	      -0.076321
       1.957775	       37.32564	      -0.074651	      -0.076304
        1.95875	      37.530102	       -0.07506	      -0.076713
        1.95975	      37.656263	      -0.075313	      -0.076965
        1.96075	       37.82543	      -0.075651	      -0.077304
        1.96175	      37.889743	      -0.075779	      -0.077432
        1.96275	      38.024557	      -0.076049	      -0.077702
       1.963775	      38.294143	      -0.076588	      -0.078241
       1.964775	      38.570383	      -0.077141	      -0.078794
       1.965775	      38.689089	      -0.077378	      -0.079031
       1.966775	      38.974624	      -0.077949	      -0.079602
       1.967775	      39.236361	      -0.078473	      -0.080126
       1.968775	      39.434141	      -0.078868	      -0.080521
       1.969775	      39.600547	      -0.079201	      -0.080854
       1.970775	       40.03258	      -0.080065	      -0.081718
       1.971775	      40.278044	      -0.080556	      -0.082209
       1.972775	       40.54374	      -0.081087	       -0.08274
       1.973775	      40.878131	      -0.081756	      -0.083409
       1.974775	      41.249241	      -0.082498	      -0.084151
       1.975775	      41.618023	      -0.083236	      -0.084889
       1.976775	      41.952234	      -0.083904	      -0.085557
       1.977775	      42.206954	      -0.084414	      -0.086067
       1.978775	      42.659427	      -0.085319	      -0.086972
       1.979775	      43.028384	      -0.086057	       -0.08771
       1.980775	      43.247821	      -0.086496	      -0.088148
       1.981775	      43.599175	      -0.087198	      -0.088851
       1.982775	      44.036262	      -0.088073	      -0.089725
       1.983775	      44.369788	       -0.08874	      -0.090392
       1.984775	      44.705789	      -0.089412	      -0.091064
       1.985775	      45.115403	      -0.090231	      -0.091884
       1.986775	      45.493392	      -0.090987	       -0.09264
       1.987775	      45.759659	      -0.091519	      -0.093172
       1.988775	      46.188311	      -0.092377	      -0.094029
       1.989775	       46.44668	      -0.092893	      -0.094546
       1.990775	      46.966987	      -0.093934	      -0.095587
       1.991775	      47.222836	      -0.094446	      -0.096098
       1.992775	      47.584645	      -0.095169	      -0.096822
       1.993775	      47.832673	      -0.095665	      -0.097318
       1.994775	       48.28864	      -0.096577	       -0.09823
       1.995775	      48.497446	      -0.096995	      -0.098648
       1.996775	      48.971548	      -0.097943	      -0.099596
       1.997775	      49.090616	      -0.098181	      -0.099834
        1.99875	      49.473797	      -0.098948	        -0.1006
        1.99975	      49.818923	      -0.099638	      -0.101291
        2.00075	      50.013516	      -0.100027	       -0.10168
       2.001775	      50.208825	      -0.100418	       -0.10207
        2.00275	      50.508497	      -0.101017	       -0.10267
        2.00375	      50.728804	      -0.101458	       -0.10311
        2.00475	       51.00322	      -0.102006	      -0.103659
       2.005775	      51.081489	      -0.102163	      -0.103816
        2.00675	      51.312186	      -0.102624	      -0.104277
        2.00775	      51.535923	      -0.103072	      -0.104725
        2.00875	      51.714281	      -0.103429	      -0.105081
        2.00975	      51.869246	      -0.103738	      -0.105391
        2.01075	      51.840233	       -0.10368	      -0.105333
        2.01175	      52.055775	      -0.104112	      -0.105764
       2.012775	      52.053037	      -0.104106	      -0.105759
       2.013775	      52.441257	      -0.104883	      -0.106535
       2.014775	      52.307807	      -0.104616	      -0.106268
       2.015775	      52.333998	      -0.104668	      -0.106321
       2.016775	      52.382307	      -0.104765	      -0.106417
       2.017775	      52.410563	      -0.104821	      -0.106474
       2.018775	      52.487786	      -0.104976	      -0.106628
       2.019775	      52.430199	       -0.10486	      -0.106513
       2.020775	       52.36685	      -0.104734	      -0.106387
       2.021775	      52.348639	      -0.104697	       -0.10635
       2.022775	      52.435731	      -0.104871	      -0.106524
       2.023775	       52.25613	      -0.104512	      -0.106165
       2.024775	      52.235355	      -0.104471	      -0.106124
       2.025775	      52.182993	      -0.104366	      -0.106019
       2.026775	      52.103635	      -0.104207	       -0.10586
       2.027775	      51.879017	      -0.103758	      -0.105411
       2.028775	      51.700495	      -0.103401	      -0.105054
       2.029775	      51.462107	      -0.102924	      -0.104577
       2.030775	      51.446585	      -0.102893	      -0.104546
       2.031775	      51.202693	      -0.102405	      -0.104058
       2.032775	      50.982402	      -0.101965	      -0.103618
       2.033775	      50.817758	      -0.101636	      -0.103288
       2.034775	      50.544366	      -0.101089	      -0.102742
       2.035775	      50.313762	      -0.100628	       -0.10228
       2.036775	      50.154328	      -0.100309	      -0.101961
        2.03775	       49.99262	      -0.099985	      -0.101638
       2.038775	      49.678462	      -0.099357	       -0.10101
       2.039775	      49.441882	      -0.098884	      -0.100537
       2.040775	      49.037624	      -0.098075	      -0.099728
       2.041775	      48.794795	       -0.09759	      -0.099242
       2.042775	       48.55185	      -0.097104	      -0.098757
        2.04375	      48.101683	      -0.096203	      -0.097856
       2.044775	      47.885078	       -0.09577	      -0.097423
       2.045775	      47.575219	       -0.09515	      -0.096803
       2.046775	      47.293036	      -0.094586	      -0.096239
       2.047775	      46.988211	      -0.093976	      -0.095629
        2.04875	      46.593626	      -0.093187	       -0.09484
        2.04975	       46.21435	      -0.092429	      -0.094082
        2.05075	       46.04205	      -0.092084	      -0.093737
        2.05175	      45.503991	      -0.091008	      -0.092661
        2.05275	      45.323113	      -0.090646	      -0.092299
        2.05375	      44.882991	      -0.089766	      -0.091419
        2.05475	      44.679499	      -0.089359	      -0.091012
        2.05575	      44.146462	      -0.088293	      -0.089946
        2.05675	      43.958804	      -0.087918	       -0.08957
        2.05775	      43.623186	      -0.087246	      -0.088899
        2.05875	      43.219701	      -0.086439	      -0.088092
       2.059775	       42.95154	      -0.085903	      -0.087556
        2.06075	      42.594035	      -0.085188	      -0.086841
        2.06175	      42.381872	      -0.084764	      -0.086417
        2.06275	       42.05017	        -0.0841	      -0.085753
        2.06375	      41.795691	      -0.083591	      -0.085244
       2.064775	      41.441111	      -0.082882	      -0.084535
       2.065775	      41.140071	       -0.08228	      -0.083933
       2.066775	      40.860002	       -0.08172	      -0.083373
       2.067775	       40.59488	       -0.08119	      -0.082843
       2.068775	      40.369841	       -0.08074	      -0.082392
       2.069775	      40.082477	      -0.080165	      -0.081818
       2.070775	      39.897157	      -0.079794	      -0.081447
       2.071775	      39.660188	       -0.07932	      -0.080973
       2.072775	      39.392279	      -0.078785	      -0.080437
       2.073775	       39.19675	      -0.078393	      -0.080046
       2.074775	      38.933551	      -0.077867	       -0.07952
        2.07575	       38.73151	      -0.077463	      -0.079116
       2.076775	      38.566889	      -0.077134	      -0.078787
       2.077775	      38.414432	      -0.076829	      -0.078482
       2.078775	      38.165468	      -0.076331	      -0.077984
       2.079775	      38.142371	      -0.076285	      -0.077938
       2.080775	      37.983687	      -0.075967	       -0.07762
       2.081775	      37.797683	      -0.075595	      -0.077248
       2.082775	      37.735221	       -0.07547	      -0.077123
       2.083775	      37.658947	      -0.075318	      -0.076971
       2.084775	      37.586358	      -0.075173	      -0.076826
       2.085775	      37.462191	      -0.074924	      -0.076577
       2.086775	      37.397856	      -0.074796	      -0.076449
       2.087775	      37.349898	        -0.0747	      -0.076353
       2.088775	      37.379946	       -0.07476	      -0.076413
       2.089775	      37.437878	      -0.074876	      -0.076529
       2.090775	      37.412338	      -0.074825	      -0.076477
       2.091775	      37.354768	       -0.07471	      -0.076362
       2.092775	      37.508802	      -0.075018	       -0.07667
       2.093775	      37.384519	      -0.074769	      -0.076422
       2.094775	      37.541927	      -0.075084	      -0.076737
       2.095775	       37.64291	      -0.075286	      -0.076939
       2.096775	      37.723528	      -0.075447	        -0.0771
       2.097775	       37.80677	      -0.075614	      -0.077266
        2.09875	      38.029805	       -0.07606	      -0.077712
       2.099775	      38.019239	      -0.076038	      -0.077691
        2.10075	      38.192427	      -0.076385	      -0.078038
        2.10175	      38.361939	      -0.076724	      -0.078377
        2.10275	      38.490291	      -0.076981	      -0.078633
        2.10375	      38.787333	      -0.077575	      -0.079227
        2.10475	      38.932362	      -0.077865	      -0.079518
       2.105775	      39.077693	      -0.078155	      -0.079808
        2.10675	      39.270889	      -0.078542	      -0.080195
        2.10775	      39.557272	      -0.079115	      -0.080767
        2.10875	      39.819929	       -0.07964	      -0.081293
        2.10975	      40.006169	      -0.080012	      -0.081665
        2.11075	      40.247251	      -0.080495	      -0.082147
        2.11175	      40.620524	      -0.081241	      -0.082894
        2.11275	      40.887437	      -0.081775	      -0.083428
        2.11375	      41.191693	      -0.082383	      -0.084036
       2.114775	      41.485498	      -0.082971	      -0.084624
       2.115775	      41.843019	      -0.083686	      -0.085339
       2.116775	      42.099257	      -0.084199	      -0.085851
       2.117775	      42.521978	      -0.085044	      -0.086697
       2.118775	      42.913572	      -0.085827	       -0.08748
       2.119775	      43.078856	      -0.086158	      -0.087811
       2.120775	      43.440671	      -0.086881	      -0.088534
       2.121775	      43.800816	      -0.087602	      -0.089254
       2.122775	      44.316166	      -0.088632	      -0.090285
       2.123775	      44.842833	      -0.089686	      -0.091338
       2.124775	      44.983064	      -0.089966	      -0.091619
       2.125775	      45.390762	      -0.090782	      -0.092434
       2.126775	      45.883475	      -0.091767	       -0.09342
       2.127775	      46.325427	      -0.092651	      -0.094304
       2.128775	       46.71517	       -0.09343	      -0.095083
       2.129775	      47.006488	      -0.094013	      -0.095666
       2.130775	      47.458107	      -0.094916	      -0.096569
       2.131775	      47.937872	      -0.095876	      -0.097529
       2.132775	      48.395927	      -0.096792	      -0.098445
       2.133775	      48.812798	      -0.097626	      -0.099278
       2.134775	      49.206813	      -0.098414	      -0.100066
       2.135775	      49.701592	      -0.099403	      -0.101056
       2.136775	      50.135563	      -0.100271	      -0.101924
       2.137775	      50.542477	      -0.101085	      -0.102738
       2.138775	      51.092657	      -0.102185	      -0.103838
       2.139775	      51.502528	      -0.103005	      -0.104658
       2.140775	      52.033516	      -0.104067	       -0.10572
       2.141775	      52.367392	      -0.104735	      -0.106388
       2.142775	      52.845263	      -0.105691	      -0.107343
       2.143775	      53.310843	      -0.106622	      -0.108274
       2.144775	      53.765939	      -0.107532	      -0.109185
        2.14575	      54.260515	      -0.108521	      -0.110174
       2.146775	      54.491273	      -0.108983	      -0.110635
       2.147775	      55.067924	      -0.110136	      -0.111789
       2.148775	        55.5776	      -0.111155	      -0.112808
        2.14975	      55.949685	      -0.111899	      -0.113552
        2.15075	      56.302501	      -0.112605	      -0.114258
        2.15175	       56.81272	      -0.113625	      -0.115278
        2.15275	      57.348746	      -0.114697	       -0.11635
        2.15375	      57.682195	      -0.115364	      -0.117017
       2.154775	      58.154715	      -0.116309	      -0.117962
        2.15575	        58.4697	      -0.116939	      -0.118592
        2.15675	      58.972678	      -0.117945	      -0.119598
        2.15775	      59.262469	      -0.118525	      -0.120178
        2.15875	      59.580423	      -0.119161	      -0.120814
       2.159775	      60.120568	      -0.120241	      -0.121894
        2.16075	      60.411969	      -0.120824	      -0.122477
        2.16175	      60.707604	      -0.121415	      -0.123068
       2.162775	       61.04567	      -0.122091	      -0.123744
        2.16375	      61.476569	      -0.122953	      -0.124606
       2.164775	      61.812291	      -0.123625	      -0.125277
       2.165775	      62.163595	      -0.124327	       -0.12598
       2.166775	      62.529984	       -0.12506	      -0.126713
       2.167775	      62.841787	      -0.125684	      -0.127336
       2.168775	      63.169605	      -0.126339	      -0.127992
       2.169775	       63.41904	      -0.126838	      -0.128491
       2.170775	      63.660243	       -0.12732	      -0.128973
       2.171775	      64.099061	      -0.128198	      -0.129851
       2.172775	      64.347927	      -0.128696	      -0.130349
       2.173775	      64.622184	      -0.129244	      -0.130897
       2.174775	      64.880273	      -0.129761	      -0.131413
       2.175775	      65.207319	      -0.130415	      -0.132067
       2.176775	      65.505873	      -0.131012	      -0.132665
       2.177775	      65.866335	      -0.131733	      -0.133385
       2.178775	      65.956785	      -0.131914	      -0.133566
       2.179775	      66.142712	      -0.132285	      -0.133938
       2.180775	      66.512174	      -0.133024	      -0.134677
       2.181775	      66.575999	      -0.133152	      -0.134805
       2.182775	      66.865428	      -0.133731	      -0.135384
       2.183775	      66.991868	      -0.133984	      -0.135637
       2.184775	      67.234457	      -0.134469	      -0.136122
       2.185775	       67.31668	      -0.134633	      -0.136286
       2.186775	      67.713625	      -0.135427	       -0.13708
       2.187775	      67.523984	      -0.135048	      -0.136701
       2.188775	      67.743081	      -0.135486	      -0.137139
       2.189775	      67.821246	      -0.135642	      -0.137295
       2.190775	      68.093268	      -0.136187	      -0.137839
       2.191775	      68.104721	      -0.136209	      -0.137862
        2.19275	       68.19774	      -0.136395	      -0.138048
       2.193775	      68.381268	      -0.136763	      -0.138415
       2.194775	       68.36562	      -0.136731	      -0.138384
       2.195775	      68.403253	      -0.136807	      -0.138459
        2.19675	      68.375594	      -0.136751	      -0.138404
       2.197775	      68.524178	      -0.137048	      -0.138701
        2.19875	      68.406293	      -0.136813	      -0.138465
        2.19975	      68.364568	      -0.136729	      -0.138382
        2.20075	      68.411343	      -0.136823	      -0.138475
        2.20175	      68.370675	      -0.136741	      -0.138394
       2.202775	      68.451797	      -0.136904	      -0.138556
        2.20375	      68.355317	      -0.136711	      -0.138363
       2.204775	      68.385217	       -0.13677	      -0.138423
        2.20575	      68.352414	      -0.136705	      -0.138358
        2.20675	      68.172457	      -0.136345	      -0.137998
        2.20775	      68.179243	      -0.136358	      -0.138011
        2.20875	      68.123732	      -0.136247	        -0.1379
        2.20975	      68.021934	      -0.136044	      -0.137697
        2.21075	      67.772713	      -0.135545	      -0.137198
        2.21175	      67.722641	      -0.135445	      -0.137098
       2.212775	      67.642691	      -0.135285	      -0.136938
        2.21375	      67.475829	      -0.134952	      -0.136604
       2.214775	      67.550685	      -0.135101	      -0.136754
       2.215775	      67.301596	      -0.134603	      -0.136256
       2.216775	      67.188531	      -0.134377	       -0.13603
       2.217775	      66.905767	      -0.133812	      -0.135464
       2.218775	      66.799768	        -0.1336	      -0.135252
       2.219775	      66.495233	       -0.13299	      -0.134643
       2.220775	      66.443463	      -0.132887	       -0.13454
       2.221775	      66.177673	      -0.132355	      -0.134008
       2.222775	      66.013923	      -0.132028	      -0.133681
       2.223775	      65.770414	      -0.131541	      -0.133194
       2.224775	      65.646773	      -0.131294	      -0.132946
       2.225775	      65.442338	      -0.130885	      -0.132537
       2.226775	      65.178389	      -0.130357	       -0.13201
       2.227775	      65.013614	      -0.130027	       -0.13168
       2.228775	      64.667042	      -0.129334	      -0.130987
       2.229775	      64.444067	      -0.128888	      -0.130541
       2.230775	      64.199764	        -0.1284	      -0.130052
       2.231775	       63.91251	      -0.127825	      -0.129478
       2.232775	      63.638137	      -0.127276	      -0.128929
       2.233775	      63.295246	       -0.12659	      -0.128243
       2.234775	      63.108601	      -0.126217	       -0.12787
       2.235775	      62.959748	      -0.125919	      -0.127572
       2.236775	      62.578944	      -0.125158	      -0.126811
       2.237775	      62.353636	      -0.124707	       -0.12636
       2.238775	      62.040348	      -0.124081	      -0.125734
       2.239775	      61.667403	      -0.123335	      -0.124988
       2.240775	      61.395052	       -0.12279	      -0.124443
       2.241775	      60.990389	      -0.121981	      -0.123634
       2.242775	      60.695313	      -0.121391	      -0.123043
       2.243775	      60.377501	      -0.120755	      -0.122408
       2.244775	      60.081609	      -0.120163	      -0.121816
       2.245775	      59.694944	       -0.11939	      -0.121043
       2.246775	      59.312174	      -0.118624	      -0.120277
       2.247775	      58.967546	      -0.117935	      -0.119588
        2.24875	      58.680362	      -0.117361	      -0.119014
        2.24975	      58.327371	      -0.116655	      -0.118308
        2.25075	      57.881147	      -0.115762	      -0.117415
        2.25175	      57.473363	      -0.114947	        -0.1166
        2.25275	      57.168937	      -0.114338	      -0.115991
        2.25375	      56.701385	      -0.113403	      -0.115056
        2.25475	      56.413233	      -0.112826	      -0.114479
        2.25575	      55.960185	       -0.11192	      -0.113573
       2.256775	      55.643085	      -0.111286	      -0.112939
        2.25775	      55.313256	      -0.110627	      -0.112279
        2.25875	      54.869837	       -0.10974	      -0.111392
        2.25975	      54.442154	      -0.108884	      -0.110537
        2.26075	      54.088943	      -0.108178	      -0.109831
        2.26175	      53.690212	       -0.10738	      -0.109033
        2.26275	       53.27092	      -0.106542	      -0.108195
       2.263775	      52.868486	      -0.105737	       -0.10739
       2.264775	      52.483716	      -0.104967	       -0.10662
       2.265775	      52.081129	      -0.104162	      -0.105815
       2.266775	      51.751153	      -0.103502	      -0.105155
       2.267775	      51.259337	      -0.102519	      -0.104171
       2.268775	      50.975544	      -0.101951	      -0.103604
       2.269775	      50.472358	      -0.100945	      -0.102598
       2.270775	      50.095037	       -0.10019	      -0.101843
       2.271775	       49.66042	      -0.099321	      -0.100974
       2.272775	      49.291572	      -0.098583	      -0.100236
