u:\PHYS 402\Lab 4 (D2)\D2_data.txt

DAQ PROGRAM: DIFFN4.prj 

Current Date: 
10-27-2020
Current Time: 
10:57:36
Total Number of Data Points:     
501
Number of Samples per Point:    
30000
Stepper Motor Step Size (Cycles):
10
Stepper Motor Step Size (Steps): 
400
Stepper Motor Step Size (cm):    
0.01
 Start Date:  10-27-2020
 Start Time:  10:39:38

Xpos 	Iobs 	Vobs 	Robs 
        4.37975	       0.102204	      -0.000204	      -0.001964
        4.38975	       0.127426	      -0.000255	      -0.002014
        4.39975	       0.129639	      -0.000259	      -0.002019
       4.409725	       0.161631	      -0.000323	      -0.002083
        4.41975	       0.149915	        -0.0003	      -0.002059
        4.42975	       0.165854	      -0.000332	      -0.002091
        4.43975	       0.130477	      -0.000261	       -0.00202
       4.449725	       0.165629	      -0.000331	      -0.002091
        4.45975	       0.162162	      -0.000324	      -0.002084
        4.46975	       0.179289	      -0.000359	      -0.002118
        4.47975	       0.139837	       -0.00028	      -0.002039
        4.48975	        0.17563	      -0.000351	      -0.002111
       4.499725	       0.161883	      -0.000324	      -0.002083
       4.509725	        0.18952	      -0.000379	      -0.002138
        4.51975	       0.183906	      -0.000368	      -0.002127
        4.52975	       0.195731	      -0.000391	      -0.002151
        4.53975	       0.205596	      -0.000411	       -0.00217
       4.549725	       0.235764	      -0.000472	      -0.002231
       4.559725	       0.259365	      -0.000519	      -0.002278
        4.56975	       0.255843	      -0.000512	      -0.002271
        4.57975	       0.259179	      -0.000518	      -0.002278
        4.58975	       0.253718	      -0.000507	      -0.002267
       4.599725	       0.245015	       -0.00049	      -0.002249
       4.609725	       0.229465	      -0.000459	      -0.002218
        4.61975	       0.230248	       -0.00046	       -0.00222
        4.62975	       0.232527	      -0.000465	      -0.002224
        4.63975	       0.224514	      -0.000449	      -0.002208
       4.649725	       0.229783	       -0.00046	      -0.002219
       4.659725	       0.219667	      -0.000439	      -0.002199
        4.66975	       0.252425	      -0.000505	      -0.002264
        4.67975	       0.253483	      -0.000507	      -0.002266
        4.68975	       0.280989	      -0.000562	      -0.002321
       4.699725	       0.320211	       -0.00064	        -0.0024
       4.709725	       0.308835	      -0.000618	      -0.002377
        4.71975	        0.32692	      -0.000654	      -0.002413
        4.72975	       0.310116	       -0.00062	      -0.002379
        4.73975	       0.302722	      -0.000605	      -0.002365
       4.749725	       0.307838	      -0.000616	      -0.002375
       4.759725	       0.290776	      -0.000582	      -0.002341
        4.76975	       0.264804	       -0.00053	      -0.002289
        4.77975	       0.264711	      -0.000529	      -0.002289
        4.78975	       0.242145	      -0.000484	      -0.002244
       4.799725	       0.255471	      -0.000511	       -0.00227
       4.809725	       0.243421	      -0.000487	      -0.002246
        4.81975	       0.269098	      -0.000538	      -0.002297
        4.82975	       0.268994	      -0.000538	      -0.002297
        4.83975	       0.300077	        -0.0006	      -0.002359
       4.849725	       0.305307	      -0.000611	       -0.00237
        4.85975	       0.305406	      -0.000611	       -0.00237
        4.86975	        0.33358	      -0.000667	      -0.002426
        4.87975	       0.341248	      -0.000682	      -0.002442
        4.88975	        0.32026	      -0.000641	        -0.0024
        4.89975	        0.32531	      -0.000651	       -0.00241
       4.909725	       0.291094	      -0.000582	      -0.002341
        4.91975	        0.25862	      -0.000517	      -0.002276
        4.92975	        0.25288	      -0.000506	      -0.002265
        4.93975	       0.247151	      -0.000494	      -0.002254
        4.94975	       0.239927	       -0.00048	      -0.002239
